P.Value B
14046 0.406947101417031 -6.12874763328089
14047 0.406970655838777 -6.12878207156957
14048 0.407445983118369 -6.12947641189045
14049 0.407556935276262 -6.12963831593104
14050 0.407577395382111 -6.12966816475652
14051 0.407742726588512 -6.12990928253048
14052 0.407862359351995 -6.13008366473727
14053 0.407896985798745 -6.13013412384965
14054 0.407931408275999 -6.13018427950762
14055 0.407941985996571 -6.13019969064865
14056 0.407970674711226 -6.13024148553646
14057 0.407973772016468 -6.13024599755925
14058 0.408024364679886 -6.13031969169643
14059 0.408036792598982 -6.13033779236654
14060 0.408075771206262 -6.13039455760352
14061 0.408281587321584 -6.13069415952614
14062 0.408303028713454 -6.130725358546
14063 0.408307046436171 -6.1307312044016
14064 0.408328762699697 -6.13076280047824
14065 0.408353958833376 -6.13079945650405
14066 0.408534041178461 -6.13106134870042
14067 0.408570642656671 -6.13111455721062
14068 0.408587958824078 -6.13113972773221
14069 0.408899075965009 -6.1315916964626
14070 0.408903723393728 -6.13159844408943
14071 0.408944519630402 -6.13165767153575
14072 0.40897042319559 -6.13169527349445
14073 0.409137024370991 -6.13193703045665
14074 0.409146991381525 -6.13195148912391
14075 0.409195854107245 -6.13202236447148
14076 0.409207727205431 -6.1320395845153
14077 0.409232947631178 -6.13207616030474
14078 0.40927204114433 -6.13213284892566
14079 0.40942377967039 -6.13235280623716
14080 0.409475816026305 -6.13242820959537
14081 0.409490908394909 -6.13245007658163
14082 0.40963729913072 -6.13266211734738
14083 0.409717900138865 -6.13277881697606
14084 0.409733752454693 -6.13280176506952
14085 0.409734039754818 -6.13280218095823
14086 0.409760944506738 -6.13284112572847
14087 0.409869478590982 -6.13299819124647
14088 0.409974583657273 -6.13315023620712
14089 0.410101431725384 -6.13333365831392
14090 0.410356083455907 -6.13370163265773
14091 0.410356953817954 -6.13370288976399
14092 0.410426738538318 -6.1338036704732
14093 0.410430806483436 -6.13380954448328
14094 0.410511130450623 -6.13392551273024
14095 0.410622983991558 -6.13408694641737
14096 0.410628615848798 -6.13409507293845
14097 0.410674416975859 -6.13416115585226
14098 0.410762932758078 -6.13428883772715
14099 0.410767973795043 -6.13429610808268
14100 0.410893281571167 -6.1344767890517
14101 0.411004362192475 -6.13463688813573
14102 0.411012976645256 -6.13464930137591
14103 0.411019261207906 -6.13465835705323
14104 0.411137271285221 -6.13482836465021
14105 0.411254873834447 -6.13499771370581
14106 0.411398860321025 -6.13520495887611
14107 0.411442647862246 -6.13526796275343
14108 0.411487152473775 -6.13533198827224
14109 0.411591294659097 -6.13548177014293
14110 0.411610618268384 -6.13550955606769
14111 0.411830654173409 -6.13582581599887
14112 0.411905901144721 -6.1359339121423
14113 0.411911717543041 -6.13594226648594
14114 0.411962159436415 -6.13601471106103
14115 0.411969919060956 -6.1360258542625
14116 0.412078327316607 -6.13618150149122
14117 0.412216898594183 -6.13638036743583
14118 0.412307656984847 -6.13651056290435
14119 0.412322314813981 -6.13653158600984
14120 0.412395487640378 -6.13663651822512
14121 0.412429890942805 -6.13668584419217
14122 0.412431617310729 -6.13668831922395
14123 0.412452929619028 -6.13671887265744
14124 0.412489913891216 -6.13677188797217
14125 0.412602992516955 -6.13693393769068
14126 0.412792106508586 -6.13720480514527
14127 0.41280845454397 -6.13722821179404
14128 0.412811228359769 -6.13723218312832
14129 0.412831097783927 -6.13726062947724
14130 0.412832903684818 -6.13726321482125
14131 0.41283515257476 -6.13726643432906
14132 0.412846102821303 -6.13728211031747
14133 0.412952332177762 -6.13743415269184
14134 0.412999996983929 -6.13750235490802
14135 0.413088581733429 -6.13762907745289
14136 0.413268781008273 -6.13788673294806
14137 0.413268905401866 -6.13788691075327
14138 0.413414740620728 -6.13809530976025
14139 0.413662890592555 -6.13844966744905
14140 0.413681399589102 -6.13847608567663
14141 0.413719419057418 -6.13853034607832
14142 0.413790957864867 -6.13863242444308
14143 0.413860568733795 -6.13873172681303
14144 0.413935362005733 -6.13883839456104
14145 0.413965116308505 -6.13888082126694
14146 0.413988463096041 -6.13891410833152
14147 0.414111888405786 -6.13909003789038
14148 0.414134715996488 -6.13912256768249
14149 0.41421653286499 -6.13923913665058
14150 0.414234141351492 -6.13926421997306
14151 0.414313538674759 -6.13937730203289
14152 0.414316610899772 -6.13938167702176
14153 0.414326476666988 -6.13939572600095
14154 0.41434760005088 -6.13942580430743
14155 0.414407124717592 -6.13951055131295
14156 0.414445962158402 -6.139565835607
14157 0.414491390142005 -6.13963049168048
14158 0.414514267272103 -6.13966304793837
14159 0.414540946510713 -6.1397010115892
14160 0.414601546219642 -6.13978722949151
14161 0.414781471037259 -6.14004310672358
14162 0.414891857937534 -6.14020001043343
14163 0.414910342228379 -6.1402262779275
14164 0.414928246567982 -6.14025171961837
14165 0.414946087100458 -6.14027706902462
14166 0.414985948725832 -6.14033370211895
14167 0.415046537598215 -6.14041976786964
14168 0.415104746763783 -6.14050243576145
14169 0.415141503512391 -6.14055462837374
14170 0.415226290231746 -6.14067499488161
14171 0.415355330935334 -6.14085811623459
14172 0.41536687716796 -6.14087449735935
14173 0.415410163533233 -6.14093590353975
14174 0.415447924409713 -6.14098946350497
14175 0.415505014332463 -6.14107042606812
14176 0.415509666105764 -6.14107702229432
14177 0.415533299878903 -6.14111053335432
14178 0.415620222529934 -6.14123375939398
14179 0.415652984427341 -6.14128019444576
14180 0.415686730898121 -6.14132801931297
14181 0.415717847430504 -6.14137211198362
14182 0.415720114718727 -6.14137532457956
14183 0.415806401106267 -6.14149756733491
14184 0.415841432749614 -6.14154718627321
14185 0.415860372680837 -6.14157401027618
14186 0.415884666283826 -6.14160841385846
14187 0.415970470260604 -6.1417299020206
14188 0.416035734484652 -6.14182228348358
14189 0.416065347034003 -6.14186419294189
14190 0.416075970100183 -6.14187922626556
14191 0.416076946697092 -6.14188060827653
14192 0.416156000521681 -6.14199246371874
14193 0.416157877962038 -6.14199511977807
14194 0.416162073042449 -6.14200105459346
14195 0.416221967960913 -6.14208577876379
14196 0.41625546224609 -6.14213315011997
14197 0.416467868702175 -6.14243342750764
14198 0.416473667639547 -6.14244162223598
14199 0.416505560099109 -6.14248668782044
14200 0.416603584461384 -6.14262516893649
14201 0.416612460580512 -6.14263770603347
14202 0.41662537826621 -6.14265595094343
14203 0.416633330728458 -6.14266718256571
14204 0.416638389325414 -6.14267432688557
14205 0.416659757272505 -6.14270450368517
14206 0.416706514587141 -6.14277052851112
14207 0.416822599457809 -6.1429344015189
14208 0.41684610765286 -6.14296757898116
14209 0.416873954200108 -6.14300687563137
14210 0.41694312258847 -6.14310446822005
14211 0.417100470257449 -6.14332638717916
14212 0.417131517091965 -6.14337016012767
14213 0.417184271325896 -6.14344452725908
14214 0.417204198568586 -6.14347261486659
14215 0.417219825733398 -6.14349464008651
14216 0.417234386157653 -6.1435151607199
14217 0.417251393261347 -6.14353912821774
14218 0.417261208767514 -6.14355296019638
14219 0.417279034593842 -6.14357807905608
14220 0.417321693407317 -6.14363818428867
14221 0.41735178453457 -6.14368057646882
14222 0.417425868638987 -6.14378492632051
14223 0.417435843469734 -6.14379897409046
14224 0.417535879535033 -6.14393982947673
14225 0.417633498119748 -6.1440772326189
14226 0.417656471341029 -6.14410956166521
14227 0.417693295652983 -6.14416137713585
14228 0.417703614260964 -6.14417589522649
14229 0.417769246050309 -6.14426822546781
14230 0.417823177607233 -6.14434407979036
14231 0.41791383505921 -6.14447155602141
14232 0.417925882699828 -6.14448849348559
14233 0.417947631614431 -6.14451906788069
14234 0.417981745283361 -6.14456701975378
14235 0.418070058358008 -6.14469112999307
14236 0.418112352561524 -6.14475055409208
14237 0.418152329884557 -6.14480671471807
14238 0.418172814510645 -6.14483548867495
14239 0.418176919783868 -6.14484125494035
14240 0.418249567725946 -6.14494328229365
14241 0.418304029069657 -6.14501975096135
14242 0.418398314924891 -6.14515210185795
14243 0.418399207502274 -6.14515335457431
14244 0.418440687053607 -6.14521156599678
14245 0.418521428571372 -6.14532485212448
14246 0.418698684677384 -6.14557344112591
14247 0.418756865174345 -6.14565500097867
14248 0.418794584197465 -6.14570786807291
14249 0.41882024048335 -6.14574382395009
14250 0.418879728562879 -6.14582718061956
14251 0.418962753823088 -6.14594348891587
14252 0.418979431399862 -6.14596684803564
14253 0.419028972308598 -6.14603622837304
14254 0.41906014066256 -6.14607987232228
14255 0.419087347289878 -6.14611796485506
14256 0.419295480286103 -6.14640925417072
14257 0.419309709109799 -6.14642916003775
14258 0.419318951985706 -6.146442090115
14259 0.419336695902874 -6.14646691130997
14260 0.419393660125512 -6.14654658551594
14261 0.419521302427759 -6.14672505659021
14262 0.419561286287006 -6.14678094588845
14263 0.419579836996101 -6.14680687330991
14264 0.41959153369211 -6.14682322033363
14265 0.419610660586243 -6.14684995016246
14266 0.419681488995551 -6.14694891703725
14267 0.419725653556433 -6.14701061454571
14268 0.419726984697337 -6.14701247398782
14269 0.419869424912296 -6.14721139489191
14270 0.419934213296101 -6.14730184002512
14271 0.419958486321863 -6.14733572001903
14272 0.419963793444244 -6.14734312724698
14273 0.419984440289898 -6.14737194302261
14274 0.420134514239758 -6.14758133032516
14275 0.420198531100964 -6.1476706144834
14276 0.420223925450018 -6.14770602630071
14277 0.420238099908889 -6.14772579085964
14278 0.420284119262817 -6.14778995239875
14279 0.420307536559274 -6.14782259746136
14280 0.420336300767313 -6.14786269271509
14281 0.420400426208744 -6.14795206427591
14282 0.420499901157638 -6.14809066217774
14283 0.420530295581685 -6.14813300080726
14284 0.420534074574803 -6.14813826452573
14285 0.420669043927287 -6.14832621561134
14286 0.420705792144738 -6.14837737362536
14287 0.420730521650813 -6.14841179636949
14288 0.420898666765872 -6.14864576937783
14289 0.420959215781451 -6.14872998883994
14290 0.421005600669196 -6.14879449475514
14291 0.421085170615124 -6.14890512531463
14292 0.42116504441898 -6.14901614695705
14293 0.42126047647837 -6.1491487527842
14294 0.421531037032966 -6.14952446132635
14295 0.421546194140631 -6.14954549828679
14296 0.421678435600325 -6.14972899185859
14297 0.421742235631833 -6.14981748777807
14298 0.421778087870244 -6.14986720901747
14299 0.421927336342444 -6.15007412457482
14300 0.421937915259342 -6.15008878685392
14301 0.421938282837197 -6.15008929630347
14302 0.42201367625937 -6.15019377482705
14303 0.422047368316366 -6.15024045550722
14304 0.422052027182618 -6.15024690997428
14305 0.422068793194316 -6.15027013699082
14306 0.422139145969104 -6.15036758610165
14307 0.422221330176102 -6.15048139276394
14308 0.42225119530427 -6.15052274105027
14309 0.422406380709331 -6.150737524933
14310 0.422464471243517 -6.15081789459873
14311 0.422514751432654 -6.1508874451152
14312 0.422580193845254 -6.15097795036575
14313 0.422631266455424 -6.15104856796328
14314 0.422697124302852 -6.15113961011503
14315 0.422970436812472 -6.15151721166229
14316 0.422987743620949 -6.15154111000759
14317 0.422994877568832 -6.15155096059188
14318 0.423049334001836 -6.15162614606072
14319 0.423099619122293 -6.15169555952427
14320 0.423147740598638 -6.15176197473186
14321 0.423194872150909 -6.15182701272518
14322 0.423227412117665 -6.15187190909941
14323 0.423291404103994 -6.15196018569529
14324 0.423338727768011 -6.15202545557517
14325 0.423364260186255 -6.1520606659315
14326 0.423436776078079 -6.15216065127195
14327 0.423554041075796 -6.15232228267123
14328 0.423766071831119 -6.15261436362517
14329 0.423775083930155 -6.15262677330389
14330 0.423849676030708 -6.15272947159296
14331 0.423925709445781 -6.1528341264014
14332 0.424163718086896 -6.15316154720297
14333 0.424166643795567 -6.15316557029168
14334 0.424248729702649 -6.1532784281653
14335 0.424275559144275 -6.15331530819613
14336 0.424286833286043 -6.15333080470539
14337 0.424468353323396 -6.15358022223104
14338 0.424525023859812 -6.15365805757946
14339 0.4245728895307 -6.15372378755408
14340 0.424641699383446 -6.15381825896344
14341 0.424679035120002 -6.15386950886379
14342 0.424722051463191 -6.15392854801776
14343 0.424748184048377 -6.15396441013665
14344 0.42478048570257 -6.15400873358014
14345 0.424890586138378 -6.15415977237041
14346 0.424912252743201 -6.15418948829271
14347 0.424993712631454 -6.15430119083006
14348 0.425102904949981 -6.15445087126844
14349 0.42521658792014 -6.15460664613707
14350 0.425221079726746 -6.15461279978121
14351 0.425245662960268 -6.15464647636526
14352 0.425268068286146 -6.15467716688538
14353 0.425304152805719 -6.15472658987906
14354 0.425338190340282 -6.15477320345617
14355 0.425456714218192 -6.15493547530447
14356 0.425466031872023 -6.15494822928806
14357 0.425486409188369 -6.15497612025025
14358 0.425499480045031 -6.15499400961465
14359 0.42551267537771 -6.15501206850495
14360 0.425581744950934 -6.15510658212644
14361 0.425635065310422 -6.15517952902788
14362 0.425638766209886 -6.15518459167135
14363 0.425721566850703 -6.15529784146775
14364 0.425727410483578 -6.15530583279079
14365 0.425843668020549 -6.15546478379287
14366 0.426024890025414 -6.15571242620907
14367 0.426084860297017 -6.15579434154695
14368 0.426225657098026 -6.15598659233254
14369 0.426272069804416 -6.15604994556046
14370 0.426357182593934 -6.15616609734499
14371 0.426383071885166 -6.15620142104277
14372 0.426447857275694 -6.15628980096201
14373 0.426554650823236 -6.15643544411328
14374 0.426567950921367 -6.15645357870922
14375 0.426585578428023 -6.15647761238677
14376 0.426640577782478 -6.15655258994524
14377 0.426646684809763 -6.15656091441822
14378 0.426730090257624 -6.15667458621738
14379 0.426765093353932 -6.156722281351
14380 0.426779101562517 -6.15674136725183
14381 0.42679741966673 -6.15676632387529
14382 0.426871113677179 -6.1568667084571
14383 0.427006629143059 -6.15705123695558
14384 0.427013735613107 -6.15706091124954
14385 0.427146677265987 -6.15724184482937
14386 0.427165501518328 -6.15726745778009
14387 0.427183446563345 -6.15729187286695
14388 0.427252104763403 -6.15738527134993
14389 0.42738883702232 -6.15757120634566
14390 0.42740767842965 -6.1575968207566
14391 0.427471331802026 -6.15768334330385
14392 0.427672186441665 -6.15795623308376
14393 0.427692019405795 -6.15798316852504
14394 0.427722021228953 -6.15802391086538
14395 0.427766014452374 -6.15808364567391
14396 0.427770790915746 -6.15809013068641
14397 0.427799699651331 -6.15812937779631
14398 0.427800775175806 -6.15813083787391
14399 0.427919764306133 -6.15829233732288
14400 0.427924680972367 -6.15829900907125
14401 0.428116708326074 -6.15855949323987
14402 0.428210657449828 -6.15868687057327
14403 0.428251867732702 -6.1587427306602
14404 0.428325977396408 -6.15884316509343
14405 0.428333657485783 -6.15885357175652
14406 0.428373755387324 -6.15890790058221
14407 0.428411120125684 -6.15895851932604
14408 0.428478819635809 -6.1590502162104
14409 0.428491348533424 -6.15906718381545
14410 0.428587869914882 -6.15919787545635
14411 0.428654479679034 -6.15928804033697
14412 0.428660017689254 -6.15929553579352
14413 0.428682373327877 -6.1593257916943
14414 0.428725167731503 -6.15938370257407
14415 0.428765753461783 -6.1594386165371
14416 0.428780757810127 -6.15945891597679
14417 0.428835692485588 -6.15953322815579
14418 0.428841525992257 -6.15954111851299
14419 0.428865908219454 -6.15957409597552
14420 0.428870237435242 -6.15957995103271
14421 0.4288836433839 -6.15959808137065
14422 0.428963982263915 -6.15970671453871
14423 0.429008193564294 -6.15976648336577
14424 0.429020163980933 -6.15978266445516
14425 0.429066438117389 -6.1598452094103
14426 0.429149587991729 -6.15995757067487
14427 0.429199369720748 -6.16002482548914
14428 0.429213883465918 -6.16004443125203
14429 0.429409716063796 -6.16030887205483
14430 0.429624058797499 -6.16059809901082
14431 0.429712894215793 -6.16071790663869
14432 0.42972880231164 -6.16073935709237
14433 0.429807115693602 -6.16084493724224
14434 0.430003486281874 -6.16110955128566
14435 0.430020875284117 -6.16113297457091
14436 0.430037528410071 -6.16115540527505
14437 0.430055849103131 -6.16118008056836
14438 0.430067011097259 -6.16119511336195
14439 0.430195093858197 -6.16136757091968
14440 0.430411192376698 -6.16165836159917
14441 0.43051103384319 -6.16179263759137
14442 0.43056971921783 -6.16187154108868
14443 0.430620233067629 -6.16193944479263
14444 0.43064731324223 -6.16197584259925
14445 0.43067128906728 -6.16200806503264
14446 0.430672114564797 -6.1620091744159
14447 0.430701614623373 -6.16204881732944
14448 0.430724686123896 -6.16207981852144
14449 0.430811493209786 -6.16219643873943
14450 0.430947915249078 -6.16237964183553
14451 0.431138706932277 -6.16263571140105
14452 0.431243603618483 -6.16277642453215
14453 0.43129286877642 -6.16284249313076
14454 0.431298411697858 -6.16284992592511
14455 0.431311094854967 -6.16286693289167
14456 0.431387185728328 -6.16296894795849
14457 0.431389719514075 -6.16297234453691
14458 0.431408165349071 -6.16299707054853
14459 0.431484943219908 -6.16309997144593
14460 0.431530209737264 -6.16316062651019
14461 0.43163954749667 -6.16330709432771
14462 0.431666206409297 -6.16334279782211
14463 0.431680804974427 -6.16336234783246
14464 0.431708542314126 -6.16339949017848
14465 0.431739287564036 -6.16344065610966
14466 0.43174576005714 -6.16344932179915
14467 0.43197497022931 -6.16375607257223
14468 0.431994820436932 -6.16378262638387
14469 0.432065561796367 -6.16387724272155
14470 0.432089484680121 -6.16390923418244
14471 0.43209690508102 -6.16391915674877
14472 0.43214202951702 -6.16397949161598
14473 0.432165933943713 -6.16401144981306
14474 0.432189225722263 -6.16404258637116
14475 0.432239940129289 -6.1641103728187
14476 0.432307026862611 -6.1642000244818
14477 0.432390927827403 -6.16431211620507
14478 0.432458172615111 -6.16440193143563
14479 0.432552049418243 -6.16452728215468
14480 0.432777822714687 -6.16482858100401
14481 0.432791149493488 -6.16484635838761
14482 0.432861071061352 -6.16493961730502
14483 0.432893308712044 -6.16498260703754
14484 0.432925866508405 -6.16502601875651
14485 0.432945718922882 -6.16505248701552
14486 0.433023693450621 -6.16515642881998
14487 0.433073342046142 -6.16522259669999
14488 0.433130452702904 -6.16529869519432
14489 0.433168946518423 -6.16534997862002
14490 0.433299614736625 -6.16552400983923
14491 0.433378455725599 -6.1656289760813
14492 0.433430836058856 -6.16569869744679
14493 0.433439770106012 -6.16571058792063
14494 0.433443195633625 -6.16571514691421
14495 0.433445523054962 -6.16571824442008
14496 0.43358715442015 -6.16590669041903
14497 0.433628807351485 -6.16596209344045
14498 0.433656409833364 -6.16599880334607
14499 0.433740450574714 -6.16611055140481
14500 0.433774896952442 -6.16615634486275
14501 0.433848378885672 -6.16625401420595
14502 0.433877679217296 -6.16629295205555
14503 0.433895257567593 -6.16631631038861
14504 0.43393634292613 -6.1663708995152
14505 0.433951006353 -6.16639038055323
14506 0.434000392481948 -6.16645598493341
14507 0.434080646750428 -6.16656257022789
14508 0.434086614265807 -6.16657049445751
14509 0.434113113131551 -6.16660568014755
14510 0.434163810062605 -6.16667298737324
14511 0.434165751477942 -6.16667556463425
14512 0.434187010325482 -6.16670378495875
14513 0.434233960063552 -6.16676610152812
14514 0.434254719081687 -6.16679365178352
14515 0.434354036444731 -6.16692543272387
14516 0.434384381030592 -6.16696568680721
14517 0.43438776731092 -6.16697017866461
14518 0.434401410232781 -6.16698827528528
14519 0.434408815789278 -6.16699809800542
14520 0.434461435013012 -6.16706788473131
14521 0.434516874115311 -6.16714139742471
14522 0.434591627112209 -6.16724049788532
14523 0.434660771588316 -6.16733213998867
14524 0.434685174801309 -6.16736447800537
14525 0.43469059087521 -6.16737165476269
14526 0.434703146669104 -6.16738829173072
14527 0.434724676601422 -6.16741681811522
14528 0.434740145507462 -6.16743731252971
14529 0.434841529093697 -6.16757160592476
14530 0.434845115532713 -6.16757635567293
14531 0.434868383970344 -6.16760717008772
14532 0.434876145850455 -6.1676174485944
14533 0.434985970963192 -6.16776285223864
14534 0.435027431392048 -6.16781772948703
14535 0.435100916832385 -6.16791497563247
14536 0.435102437890925 -6.16791698824404
14537 0.435120046149111 -6.16794028609606
14538 0.43531390664064 -6.16819669195831
14539 0.435367619156311 -6.1682677029904
14540 0.435520772957387 -6.16847010778319
14541 0.4356419858224 -6.16863022317641
14542 0.435677973016785 -6.16867774715862
14543 0.435688831703654 -6.16869208575121
14544 0.435699773641128 -6.16870653372245
14545 0.435738547349501 -6.16875772691091
14546 0.435784902338562 -6.16881892059488
14547 0.435825646805656 -6.16887269957209
14548 0.435883965406615 -6.16894966145438
14549 0.436067992645451 -6.16919241549701
14550 0.436182663877369 -6.16934360157027
14551 0.436199737263183 -6.16936610645675
14552 0.436264863364298 -6.16945193856488
14553 0.436317806250105 -6.16952169954574
14554 0.436391690720346 -6.1696190329133
14555 0.436400769058319 -6.16963099072983
14556 0.436458645676579 -6.16970721579561
14557 0.436531892556608 -6.16980366178092
14558 0.436648803459185 -6.16995755006347
14559 0.436758739856484 -6.17010220048031
14560 0.436887447290173 -6.17027147848244
14561 0.437020644259747 -6.17044658095974
14562 0.437023529363226 -6.17045037285187
14563 0.437029529155513 -6.17045825825763
14564 0.437209536044716 -6.17069476073366
14565 0.437216307738409 -6.17070365483372
14566 0.437238656948983 -6.17073300731225
14567 0.437313505745942 -6.17083129375214
14568 0.437339227427311 -6.17086506380668
14569 0.437342162898872 -6.17086891760093
14570 0.437478182801226 -6.17104744611786
14571 0.437559570856996 -6.17115422877803
14572 0.437580925096651 -6.17118224091024
14573 0.437646342686353 -6.17126804158768
14574 0.43764776467829 -6.17126990643193
14575 0.437753605059811 -6.17140868276391
14576 0.437768749157369 -6.17142853528021
14577 0.437802131654942 -6.17147229294655
14578 0.437860014996866 -6.17154815413576
14579 0.437863073628509 -6.17155216231345
14580 0.437875909338029 -6.17156898237596
14581 0.438030529879319 -6.17177153963832
14582 0.43812787949565 -6.17189901423169
14583 0.438329560132226 -6.1721629672764
14584 0.438335041153858 -6.17217013806275
14585 0.438377246034224 -6.17222534984396
14586 0.438483453805384 -6.17236425321193
14587 0.438530487666088 -6.1724257497749
14588 0.438542304166849 -6.17244119820864
14589 0.438566777922499 -6.17247319221711
14590 0.438605706763172 -6.17252407740786
14591 0.438644458841404 -6.17257472467367
14592 0.438646013263578 -6.17257675609222
14593 0.438699501096292 -6.17264665070088
14594 0.438780346597078 -6.17275226984255
14595 0.438826534453271 -6.17281259774491
14596 0.438907348081498 -6.17291812841562
14597 0.43900908232635 -6.17305093597901
14598 0.439059001942358 -6.17311608559562
14599 0.439263615617597 -6.17338300630777
14600 0.43934478704452 -6.17348884247226
14601 0.439388332801825 -6.17354560767571
14602 0.439477310215171 -6.17366156966465
14603 0.439569158174303 -6.17378123498406
14604 0.439692164467179 -6.17394143525791
14605 0.439703473011756 -6.17395615976696
14606 0.439778850306007 -6.17405429138247
14607 0.439805948073175 -6.17408956290765
14608 0.4399481965768 -6.17427466447475
14609 0.439964538319235 -6.17429592336332
14610 0.440073795866767 -6.17443802479825
14611 0.440112225308592 -6.17448799362758
14612 0.44012628427869 -6.17450627247602
14613 0.440137593133261 -6.17452097509565
14614 0.440204908623608 -6.17460847982811
14615 0.440292581781149 -6.17472241708056
14616 0.440343801131583 -6.17478896399557
14617 0.440349092841797 -6.17479583859027
14618 0.440559520417721 -6.1750691075376
14619 0.440703886347872 -6.17525647042923
14620 0.440760979015708 -6.17533054115656
14621 0.440826503288811 -6.17541553268043
14622 0.440841672468974 -6.1754352058529
14623 0.440930352091618 -6.17555019516624
14624 0.440933798271774 -6.17555466304987
14625 0.44105723845534 -6.17571466465923
14626 0.441242188082535 -6.17595426517135
14627 0.44127584006274 -6.17599784438474
14628 0.441351515930378 -6.17609582573076
14629 0.441391589313123 -6.17614770028369
14630 0.441461943704541 -6.17623875574045
14631 0.441467305893674 -6.17624569478341
14632 0.441490321547585 -6.17627547715547
14633 0.441537425343161 -6.17633642225518
14634 0.441556786241935 -6.17636146939221
14635 0.441601238674442 -6.17641897097594
14636 0.441630844432045 -6.17645726265393
14637 0.441669012264208 -6.17650662257034
14638 0.441758060797886 -6.17662175758216
14639 0.441850044024493 -6.17674064948222
14640 0.441931465360616 -6.17684585793258
14641 0.441991186622653 -6.17692300769048
14642 0.441996581300836 -6.17692997591056
14643 0.442081116189969 -6.17703915117626
14644 0.442128491475294 -6.17710032143215
14645 0.442202878996972 -6.17719634910882
14646 0.44224498542314 -6.17725069373113
14647 0.442291942625169 -6.17731128960082
14648 0.442344271927297 -6.17737880621287
14649 0.44236019837803 -6.17739935248633
14650 0.442384921901791 -6.17743124536202
14651 0.442511415751415 -6.17759437705138
14652 0.442594159974645 -6.17770104853458
14653 0.442702329924365 -6.17784045177834
14654 0.442718852457297 -6.17786174045018
14655 0.442768699115839 -6.17792595860138
14656 0.44283080211681 -6.17800595117521
14657 0.44288539968128 -6.17807626198508
14658 0.442932638845536 -6.17813708585187
14659 0.442935774434042 -6.17814112279648
14660 0.443031225308942 -6.17826399088326
14661 0.443139484695146 -6.17840329716907
14662 0.443153808149114 -6.17842172440618
14663 0.443226893860013 -6.17851573544651
14664 0.443228271767993 -6.17851750763658
14665 0.443254472822609 -6.17855120438592
14666 0.443543580823384 -6.17892281747605
14667 0.443544147849279 -6.1789235459513
14668 0.443552640188404 -6.17893445614324
14669 0.443657463895423 -6.17906909764024
14670 0.443685375867298 -6.17910494107439
14671 0.443696141394096 -6.1791187648014
14672 0.443808019976958 -6.1792623944618
14673 0.443874973414961 -6.17934832250309
14674 0.443882388710093 -6.17935783806131
14675 0.44412614327588 -6.17967049553374
14676 0.444166678359838 -6.17972246309265
14677 0.444305607884384 -6.17990052056712
14678 0.444374624350966 -6.17998894276075
14679 0.444374883945085 -6.17998927530625
14680 0.444397793225286 -6.1800186213914
14681 0.444489110395251 -6.18013557264755
14682 0.444493251146114 -6.18014087488829
14683 0.444698354399232 -6.1804034145109
14684 0.444735821803146 -6.18045135392237
14685 0.444802136284014 -6.18053618775625
14686 0.444824024939681 -6.18056418486599
14687 0.444872248385829 -6.18062585848134
14688 0.444882006613751 -6.18063833715244
14689 0.44491478061179 -6.18068024493545
14690 0.444991134002975 -6.18077785872936
14691 0.445015887340144 -6.18080949900617
14692 0.445044577662537 -6.18084616821945
14693 0.445129622056125 -6.18095484230155
14694 0.445293946676904 -6.18116473371173
14695 0.445364378568887 -6.18125465947911
14696 0.445630958854549 -6.18159482355857
14697 0.445649455827321 -6.18161841453377
14698 0.445717781068597 -6.18170554316391
14699 0.445748583653844 -6.18174481598219
14700 0.445823774738988 -6.18184066579387
14701 0.445842604933778 -6.18186466565731
14702 0.445879334554457 -6.18191147456156
14703 0.445921799137125 -6.18196558476066
14704 0.4459249633884 -6.18196961646618
14705 0.446145779660547 -6.18225085830073
14706 0.446147942886763 -6.18225361241869
14707 0.4461861261204 -6.1823022221102
14708 0.446281984985111 -6.18242422814625
14709 0.446290307223355 -6.18243481850283
14710 0.446545431836972 -6.18275932551313
14711 0.446608165751052 -6.18283907618263
14712 0.44674712586222 -6.18301566776145
14713 0.446758856911924 -6.18303057176894
14714 0.446808279466676 -6.18309335523074
14715 0.446924219780282 -6.18324059659714
14716 0.447065904889014 -6.18342045275589
14717 0.44706946286554 -6.18342496813964
14718 0.447171389887733 -6.18355429876968
14719 0.44718771650491 -6.18357501062993
14720 0.447192439273471 -6.18358100169024
14721 0.447288283621195 -6.18370256365699
14722 0.447382477214165 -6.18382199252352
14723 0.447450132684684 -6.18390774938112
14724 0.447452597438694 -6.18391087320589
14725 0.447563378718005 -6.18405124960563
14726 0.447584705579812 -6.18407826772399
14727 0.447590867790401 -6.18408607400106
14728 0.44760982517355 -6.18411008813235
14729 0.447623353274147 -6.18412722379218
14730 0.44768634224103 -6.184206999529
14731 0.447731299856883 -6.18426392783414
14732 0.44787562468021 -6.18444662145028
14733 0.447907950507879 -6.18448752856647
14734 0.447970709350614 -6.18456693441429
14735 0.448022697583519 -6.18463269961521
14736 0.448057601164045 -6.18467684604659
14737 0.448151931080843 -6.1847961288127
14738 0.448190567612855 -6.18484497449764
14739 0.448197362688093 -6.1848535643976
14740 0.448245956949776 -6.18491498825622
14741 0.448381255344712 -6.18508595286471
14742 0.448395721469332 -6.18510422767791
14743 0.448412074252894 -6.1851248847715
14744 0.448465160225131 -6.18519193573098
14745 0.448500675432272 -6.18523678680341
