Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSMUSG00000100764,Gm29155,0.002994859826707398,0.5626729245467761,0.8487495932328527,0.0,-0.5626729245467761,0.8487495932328527
ENSMUSG00000100635,Gm29157,0.0007487149566768495,-4.192214577616692,0.0001005657906357656,0.018283800221972228,4.192214577616692,0.0001005657906357656
ENSMUSG00000100480,Gm29156,0.0037435747833842476,-0.14782045825823964,1.0,0.0022854750277465285,0.14782045825823964,1.0
ENSMUSG00000057363,Uxs1,0.253814370313452,0.8227357638492783,0.020991028719197554,0.14169945172028475,-0.8227357638492783,0.020991028719197554
ENSMUSG00000041763,Tpp2,0.2792706788404649,0.6339316077165975,0.08457147738739054,0.17826705216422922,-0.6339316077165975,0.08457147738739054
ENSMUSG00000047343,Mettl21c,0.0011230724350152744,-1.6072520768955378,0.703262505168909,0.0022854750277465285,1.6072520768955378,0.703262505168909
ENSMUSG00000026049,Tex30,0.06401512879587064,-0.038968317321010915,1.0,0.0639933007769028,0.038968317321010915,1.0
ENSMUSG00000026047,Poglut2,0.04005625018221145,-0.4962207645067931,0.4540484906302713,0.05485140066591668,0.4962207645067931,0.4540484906302713
ENSMUSG00000041684,Bivm,0.13963533942023246,1.0327517873835812,0.015771204437522644,0.06627877580464932,-1.0327517873835812,0.015771204437522644
ENSMUSG00000026048,Ercc5,0.08722529245285297,0.09318764124555567,1.0,0.0799916259711285,-0.09318764124555567,1.0
ENSMUSG00000046828,Mettl21e,0.0007487149566768495,-2.02228957617438,0.6170464991550346,0.0022854750277465285,2.02228957617438,0.6170464991550346
ENSMUSG00000100769,Gm28893,0.00037435747833842477,-1.6072520768955378,1.0,0.0,1.6072520768955378,1.0
ENSMUSG00000056870,Gulp1,0.013476869220183292,-2.2557797063941596,2.866827273602724e-06,0.0639933007769028,2.2557797063941596,2.866827273602724e-06
ENSMUSG00000026043,Col3a1,0.0037435747833842476,-1.4697485531456014,0.3121990599203046,0.009141900110986114,1.4697485531456014,0.3121990599203046
ENSMUSG00000026042,Col5a2,0.006738434610091646,-1.818756182089249,0.08713831708843173,0.022854750277465283,1.818756182089249,0.08713831708843173
ENSMUSG00000025995,Wdr75,0.13963533942023246,1.1322874609344957,0.006096814886937251,0.061707825749156266,-1.1322874609344957,0.006096814886937251
ENSMUSG00000025993,Slc40a1,0.039681892703873026,0.04675206825527045,1.0,0.036567600443944456,-0.04675206825527045,1.0
ENSMUSG00000041144,Dnah7b,0.007112792088430071,-1.7447556006454716,0.07820190567773228,0.022854750277465283,1.7447556006454716,0.07820190567773228
ENSMUSG00000101337,Dnah7c,0.001497429913353699,-0.2853239820081743,1.0,0.0,0.2853239820081743,1.0
ENSMUSG00000025986,Slc39a10,0.8782426441819445,1.409440959612699,9.601910497650825e-07,0.32910840399550007,-1.409440959612699,9.601910497650825e-07
ENSMUSG00000100213,Gm28151,0.026205023483689735,-0.26485987944845846,0.9061391327419712,0.029711175360704868,0.26485987944845846,0.9061391327419712
ENSMUSG00000026109,Tmeff2,0.5106236004536114,-0.47796905995057026,0.09228160571185909,0.7107827336291703,0.47796905995057026,0.09228160571185909
ENSMUSG00000100671,Gm28322,0.0011230724350152744,-1.6072520768955378,0.703262505168909,0.0022854750277465285,1.6072520768955378,0.703262505168909
ENSMUSG00000099924,Gm28320,0.0011230724350152744,-0.6072520768955378,1.0,0.0,0.6072520768955378,1.0
ENSMUSG00000099625,Gm29325,0.001497429913353699,-0.2853239820081743,1.0,0.0,0.2853239820081743,1.0
ENSMUSG00000045954,Cavin2,0.053158761924056316,-1.2802707542818892,0.0002930767365526602,0.1279866015538056,1.2802707542818892,0.0002930767365526602
ENSMUSG00000026107,Nabp1,0.053158761924056316,0.3046917464392669,0.6929071519126935,0.04113855049943751,-0.3046917464392669,0.6929071519126935
ENSMUSG00000101741,Gm28055,0.0011230724350152744,-0.6072520768955378,1.0,0.0,0.6072520768955378,1.0
ENSMUSG00000018417,Myo1b,0.1946658887359809,0.3955196723545167,0.3810028339145358,0.14627040177577783,-0.3955196723545167,0.3810028339145358
ENSMUSG00000101724,Gm29453,0.00037435747833842477,-1.6072520768955378,1.0,0.0,1.6072520768955378,1.0
ENSMUSG00000100313,Gm28323,0.00037435747833842477,-1.6072520768955378,1.0,0.0,1.6072520768955378,1.0
ENSMUSG00000062939,Stat4,0.005241004696737947,1.2996385187129817,0.48968527310253984,0.0,-1.2996385187129817,0.48968527310253984
ENSMUSG00000109599,Gm31812,0.0022461448700305487,-1.3848596555590884,0.5611979511963797,0.004570950055493057,1.3848596555590884,0.5611979511963797
ENSMUSG00000026104,Stat1,0.14150712681192457,-0.5169314696908431,0.15103992309061234,0.2011218024416945,0.5169314696908431,0.15103992309061234
ENSMUSG00000026103,Gls,1.6097371568552266,1.2586331947999088,4.279449627394632e-06,0.6719296581574793,-1.2586331947999088,4.279449627394632e-06
ENSMUSG00000002881,Nab1,0.19728639108434987,-0.38303691995227096,0.28706592161697925,0.2559732031076112,0.38303691995227096,0.28706592161697925
ENSMUSG00000043015,Nemp2,0.023584521135320762,-1.0666836955328343,0.05794777881354108,0.047994975582677096,1.0666836955328343,0.05794777881354108
ENSMUSG00000041439,Mfsd6,0.45484433618118614,0.37388889585314744,0.3321816913624193,0.3496776792452188,-0.37388889585314744,0.3321816913624193
ENSMUSG00000026102,Inpp1,0.22124526969800903,0.7195582393715716,0.05875478354438053,0.13255755160929864,-0.7195582393715716,0.05875478354438053
ENSMUSG00000041426,Hibch,0.1010765191513747,-0.01695613187134004,1.0,0.10056090122084725,0.01695613187134004,1.0
ENSMUSG00000043629,1700019D03Rik,0.06476384375254748,1.2507289182320354,0.026462669320405936,0.025140225305211813,-1.2507289182320354,0.026462669320405936
ENSMUSG00000026098,Pms1,0.013102511741844867,0.24074482965941346,0.8912644999991274,0.009141900110986114,-0.24074482965941346,0.8912644999991274
ENSMUSG00000026097,Ormdl1,0.06551255870922433,-0.7625303023734475,0.06211775837145898,0.10970280133183336,0.7625303023734475,0.06211775837145898
ENSMUSG00000026096,Osgepl1,0.09321501210626777,0.22924919082158368,0.7588561428158557,0.07770615094338196,-0.22924919082158368,0.7588561428158557
ENSMUSG00000026095,Asnsd1,0.09695858688965202,-0.31280471843028135,0.5333288083884882,0.11884470144281947,0.31280471843028135,0.5333288083884882
ENSMUSG00000096141,Dnah7a,0.013102511741844867,-0.022289576174380876,1.0,0.011427375138732642,0.022289576174380876,1.0
ENSMUSG00000026094,Stk17b,0.039681892703873026,0.22732431389709085,0.8735157112216796,0.0319966503884514,-0.22732431389709085,0.8735157112216796
ENSMUSG00000042807,Hecw2,0.20664532804281047,0.09449265720146816,0.9833664333958595,0.19197990233070839,-0.09449265720146816,0.9833664333958595
ENSMUSG00000025983,Ccdc150,0.0,-3.607252076895538,0.3258860796834857,0.0022854750277465285,3.607252076895538,0.3258860796834857
ENSMUSG00000041303,Gtf3c3,0.22611191691640856,0.8786517531029516,0.016862419687721796,0.12113017647056601,-0.8786517531029516,0.016862419687721796
ENSMUSG00000073678,Pgap1,0.12615847020004914,0.2700654033296348,0.6764441029289913,0.10284637624859377,-0.2700654033296348,0.6764441029289913
ENSMUSG00000052331,Ankrd44,0.03406653052879666,-0.9905807164470422,0.044325346227043524,0.06627877580464932,0.9905807164470422,0.044325346227043524
ENSMUSG00000025982,Sf3b1,0.779037912422262,0.3666537269533187,0.31851688241721776,0.6033654073250835,-0.3666537269533187,0.31851688241721776
ENSMUSG00000025981,Coq10b,0.23285035152650022,0.6758362761284649,0.07430327287158918,0.1439849267480313,-0.6758362761284649,0.07430327287158918
ENSMUSG00000025980,Hspd1,1.2147900172081885,0.2692926482610029,0.49491337223044657,1.007894487236219,-0.2692926482610029,0.49491337223044657
ENSMUSG00000073676,Hspe1,1.7186751830517082,-0.2038963826643282,0.5100303250759418,1.98150684905624,0.2038963826643282,0.5100303250759418
ENSMUSG00000025979,Mob4,0.6240539163901541,0.46002687600547776,0.18539135288907244,0.45252405549381264,-0.46002687600547776,0.18539135288907244
ENSMUSG00000025978,Rftn2,0.0875996499311914,-1.0526632252178998,0.0016204948440159263,0.18055252719197573,1.0526632252178998,0.0016204948440159263
ENSMUSG00000097649,Gm10561,0.006738434610091646,-0.9442870641731078,0.6242680309755422,0.011427375138732642,0.9442870641731078,0.6242680309755422
ENSMUSG00000046994,Mars2,0.08647657749617613,0.7912972995947376,0.12454309793958115,0.047994975582677096,-0.7912972995947376,0.12454309793958115
ENSMUSG00000038349,Plcl1,0.21712733743628637,-1.4692518428494614,1.0854993963913859e-08,0.6010799322973369,1.4692518428494614,1.0854993963913859e-08
ENSMUSG00000099950,9130227L01Rik,0.0011230724350152744,-0.6072520768955378,1.0,0.0,0.6072520768955378,1.0
ENSMUSG00000038331,Satb2,0.2856347559722181,2.2152892489767435,1.5505032271907227e-09,0.059422350721409736,-2.2152892489767435,1.5505032271907227e-09
ENSMUSG00000087022,9130024F11Rik,0.10519445141309737,2.2103711806158945,8.58170748548371e-06,0.020569275249718754,-2.2103711806158945,8.58170748548371e-06
ENSMUSG00000101429,BC055402,0.0007487149566768495,-1.02228957617438,1.0,0.0,1.02228957617438,1.0
ENSMUSG00000097519,4930558J18Rik,0.00037435747833842477,-1.6072520768955378,1.0,0.0,1.6072520768955378,1.0
ENSMUSG00000038323,1700066M21Rik,0.17632237229739808,0.2753909724663042,0.6170464991550346,0.1439849267480313,-0.2753909724663042,0.6170464991550346
ENSMUSG00000048495,Tyw5,0.11380467341488114,0.5161303386097451,0.3146298552515004,0.07770615094338196,-0.5161303386097451,0.3146298552515004
ENSMUSG00000025971,Maip1,0.16434293299056849,0.2672170410206043,0.634163155402049,0.13484302663704517,-0.2672170410206043,0.634163155402049
ENSMUSG00000038305,Spats2l,0.13813790950687874,0.30941953950556744,0.5955918613655559,0.10970280133183336,-0.30941953950556744,0.5955918613655559
ENSMUSG00000054770,Kctd18,0.054656191837410016,-0.6170330976881222,0.2376895785792495,0.08227710099887502,0.6170330976881222,0.2376895785792495
ENSMUSG00000026039,Sgo2a,0.003369217305045823,0.7146760179918257,0.8596548108975941,0.0,-0.7146760179918257,0.8596548108975941
ENSMUSG00000063558,Aox1,0.013102511741844867,-2.437327075453225,1.6254817272544523e-07,0.07084972586014238,2.437327075453225,1.6254817272544523e-07
ENSMUSG00000064294,Aox3,0.0026205023483689737,-2.4146069989531416,0.030999025952942513,0.01371285016647917,2.4146069989531416,0.030999025952942513
ENSMUSG00000038242,Aox4,0.007112792088430071,0.7146760179918257,0.6162321397617344,0.0022854750277465285,-0.7146760179918257,0.6162321397617344
ENSMUSG00000079554,Aox2,0.00037435747833842477,-1.6072520768955378,1.0,0.0,1.6072520768955378,1.0
ENSMUSG00000051223,Bzw1,0.9591038595030443,0.46370025394579206,0.16378838911064522,0.6947844084349446,-0.46370025394579206,0.16378838911064522
ENSMUSG00000026034,Clk1,0.505008238278535,-0.07887310454074814,0.9042089699577088,0.5325156814649411,0.07887310454074814,0.9042089699577088
ENSMUSG00000026035,Ppil3,0.15011734881370833,-0.0005945050750617575,1.0,0.14855587680352433,0.0005945050750617575,1.0
ENSMUSG00000026036,Nif3l1,0.15348656611875416,0.5521805507291333,0.21122706090349527,0.10284637624859377,-0.5521805507291333,0.21122706090349527
ENSMUSG00000026037,Orc2,0.139260981941894,0.8064967264147342,0.08420440758339191,0.07770615094338196,-0.8064967264147342,0.08420440758339191
ENSMUSG00000038174,Fam126b,0.5839976662079427,0.7721840545864911,0.012814227634224176,0.3405357791342327,-0.7721840545864911,0.012814227634224176
ENSMUSG00000026032,Ndufb3,1.3379536275815302,0.08013148842010903,0.9987561177432697,1.2661531653715767,-0.08013148842010903,0.9987561177432697
ENSMUSG00000026031,Cflar,0.07898942792940764,-1.04925662377465,0.0015314062765671237,0.16226872697000352,1.04925662377465,0.0015314062765671237
ENSMUSG00000026029,Casp8,0.007112792088430071,-2.607252076895536,1.2160371251292631e-05,0.04342402552718404,2.607252076895536,1.2160371251292631e-05
ENSMUSG00000026028,Trak2,0.53233633419724,-0.48567895586713705,0.08505777690264427,0.7450648590453682,0.48567895586713705,0.08505777690264427
ENSMUSG00000026027,Stradb,0.16883522273062956,0.6583380338420137,0.11036864761308446,0.10513185127634031,-0.6583380338420137,0.11036864761308446
ENSMUSG00000038079,Tmem237,0.15049170629204675,-1.256396796544672,1.5567156541034675e-06,0.35881957935620495,1.256396796544672,1.5567156541034675e-06
ENSMUSG00000097573,G730003C15Rik,0.007487149566768495,-0.7998971548379332,0.6497193426984565,0.011427375138732642,0.7998971548379332,0.6497193426984565
ENSMUSG00000079550,Mpp4,0.0044922897400610975,-0.9068123587544452,0.7119262485722118,0.006856425083239585,0.9068123587544452,0.7119262485722118
ENSMUSG00000026024,Als2,0.010856366871814318,1.2996385187129817,0.31205590403628947,0.0022854750277465285,-1.2996385187129817,0.31205590403628947
ENSMUSG00000026023,Cdk15,0.0011230724350152744,-2.192214577616694,0.33890173904955556,0.004570950055493057,2.192214577616694,0.33890173904955556
ENSMUSG00000041075,Fzd7,0.020589661308613363,-2.1574491594560166,2.6979982102229375e-05,0.09141900110986113,2.1574491594560166,2.6979982102229375e-05
ENSMUSG00000047361,Gm973,0.01722044400356754,-1.4449806479966592,0.03355938449574867,0.04570950055493057,1.4449806479966592,0.03355938449574867
ENSMUSG00000026021,Sumo1,1.1077237784033989,0.4811858877720472,0.13794887859379124,0.7930598346280453,-0.4811858877720472,0.13794887859379124
ENSMUSG00000026020,Nop58,0.19766074856268828,0.31058881827352236,0.5280158477766799,0.15769777691451045,-0.31058881827352236,0.5280158477766799
ENSMUSG00000067336,Bmpr2,0.7599456810270023,0.5541739601097013,0.08507608971759806,0.5165173562707154,-0.5541739601097013,0.08507608971759806
ENSMUSG00000041040,Fam117b,0.3455319525063661,0.6595344637993643,0.059598019016908955,0.2171201276359202,-0.6595344637993643,0.059598019016908955
ENSMUSG00000026018,Ica1l,0.1826864494291513,0.9341211552779365,0.01470876023308877,0.09370447613760766,-0.9341211552779365,0.01470876023308877
ENSMUSG00000026019,Wdr12,0.26953738440366587,0.8422092529868319,0.017034764682127203,0.14855587680352433,-0.8422092529868319,0.017034764682127203
ENSMUSG00000026017,Carf,0.07112792088430071,0.9701767511402117,0.0667876498520429,0.03428212541619793,-0.9701767511402117,0.0667876498520429
ENSMUSG00000073664,Nbeal1,0.09583551445463674,-0.18659002842281502,0.7779611501076374,0.10741732630408683,0.18659002842281502,0.7779611501076374
ENSMUSG00000049439,Cyp20a1,0.06027155401248639,-1.0747569960685164,0.006103117164355597,0.12570112652605905,1.0747569960685164,0.006103117164355597
ENSMUSG00000026782,Abi2,0.7663097581587556,0.9748954082185652,0.0009029570266544294,0.38853075471690984,-0.9748954082185652,0.0009029570266544294
ENSMUSG00000026014,Raph1,0.2568092301401594,1.062026709759095,0.0025405038746888855,0.12113017647056601,-1.062026709759095,0.0025405038746888855
ENSMUSG00000026012,Cd28,0.00037435747833842477,-3.607252076895538,0.04628733429869597,0.006856425083239585,3.607252076895538,0.04628733429869597
ENSMUSG00000026011,Ctla4,0.00037435747833842477,-1.6072520768955378,1.0,0.0,1.6072520768955378,1.0
ENSMUSG00000026009,Icos,0.00037435747833842477,-2.607252076895538,0.4935541395127365,0.0022854750277465285,2.607252076895538,0.4935541395127365
ENSMUSG00000052062,Pard3b,0.005615362175076371,-1.192214577616693,0.4130863232509047,0.011427375138732642,1.192214577616693,0.4130863232509047
ENSMUSG00000025969,Nrp2,0.08647657749617613,-0.07119917665532727,1.0,0.08913352608211461,0.07119917665532727,1.0
ENSMUSG00000100811,Gm29083,0.002994859826707398,-1.7592551703405857,0.2210712040643632,0.009141900110986114,1.7592551703405857,0.2210712040643632
ENSMUSG00000100426,Gm4208,0.001497429913353699,-1.2853239820081743,0.7779611501076374,0.0022854750277465285,1.2853239820081743,0.7779611501076374
ENSMUSG00000040865,Ino80d,0.13214818985346394,0.10546597102399202,0.9723259435815391,0.12113017647056601,-0.10546597102399202,0.9723259435815391
ENSMUSG00000084799,Ino80dos,0.010482009393475895,-0.07119917665532682,1.0,0.009141900110986114,0.07119917665532682,1.0
ENSMUSG00000101599,Gm20342,0.013102511741844867,-1.2446819975108285,0.09701680124743016,0.029711175360704868,1.2446819975108285,0.09701680124743016
ENSMUSG00000025968,Ndufs1,1.045954794477559,0.39429726462536346,0.2582375479676626,0.7953453096557919,-0.39429726462536346,0.2582375479676626
ENSMUSG00000025967,Eef1b2,1.6015012923317813,-0.26870796639199734,0.35879522108440015,1.9312263984458165,0.26870796639199734,0.35879522108440015
ENSMUSG00000046856,Gpr1,0.0041179322617226725,-0.022289576174380876,1.0,0.0022854750277465285,0.022289576174380876,1.0
ENSMUSG00000027520,Zdbf2,0.1523634936837389,0.7076212604578753,0.09619397955214688,0.09141900110986113,-0.7076212604578753,0.09619397955214688
ENSMUSG00000025964,Adam23,0.7049151317112539,0.7254367128296095,0.01783280256294746,0.42509835516085426,-0.7254367128296095,0.01783280256294746
ENSMUSG00000115378,Gm39653,0.002994859826707398,0.5626729245467761,0.8487495932328527,0.0,-0.5626729245467761,0.8487495932328527
ENSMUSG00000025963,Mdh1b,0.004866647218399522,-2.3848596555590893,0.002374949337443513,0.025140225305211813,2.3848596555590893,0.002374949337443513
ENSMUSG00000025962,Fastkd2,0.11642517576325011,-0.022289576174380876,1.0,0.11655922641507295,0.022289576174380876,1.0
ENSMUSG00000025961,4933402D24Rik,0.0007487149566768495,-1.02228957617438,1.0,0.0,1.02228957617438,1.0
ENSMUSG00000025959,Klf7,0.18680438169087396,0.35853220776655004,0.46487278704788504,0.1439849267480313,-0.35853220776655004,0.46487278704788504
ENSMUSG00000025958,Creb1,0.2204965547413322,0.2753909724663042,0.6048513853709577,0.18055252719197573,-0.2753909724663042,0.6048513853709577
ENSMUSG00000025956,Mettl21a,0.07449713818934653,-0.2487981059830604,0.703262505168909,0.08684805105436808,0.2487981059830604,0.703262505168909
ENSMUSG00000087213,2810408I11Rik,0.0044922897400610975,0.09318764124555479,1.0,0.0022854750277465285,-0.09318764124555479,1.0
ENSMUSG00000070871,Ccnyl1,0.06626127366590119,-0.7753748357038637,0.05460930599454914,0.11198827635957989,0.7753748357038637,0.05460930599454914
ENSMUSG00000045005,Fzd5,0.007487149566768495,-1.6743662727540745,0.03818587043109171,0.022854750277465283,1.6743662727540745,0.03818587043109171
ENSMUSG00000051344,Plekhm3,0.13401997724515607,0.7931251156771753,0.06374516470034988,0.07542067591563544,-0.7931251156771753,0.06374516470034988
ENSMUSG00000025955,Akr1cl,0.003369217305045823,-0.2853239820081743,1.0,0.0022854750277465285,0.2853239820081743,1.0
ENSMUSG00000044429,Cryga,0.0044922897400610975,0.09318764124555479,1.0,0.0022854750277465285,-0.09318764124555479,1.0
ENSMUSG00000044816,D630023F18Rik,0.024333236091997612,1.8521795417417604,0.03826961727734779,0.004570950055493057,-1.8521795417417604,0.03826961727734779
ENSMUSG00000025950,Idh1,0.24408107587665295,-0.3331284923999369,0.34442295895199804,0.3062536537180348,0.3331284923999369,0.34442295895199804
ENSMUSG00000025949,Pikfyve,0.22124526969800903,0.15925779288468478,0.8459219300310895,0.19655085238620143,-0.15925779288468478,0.8459219300310895
ENSMUSG00000025946,Pth2r,0.00037435747833842477,-1.6072520768955378,1.0,0.0,1.6072520768955378,1.0
ENSMUSG00000015222,Map2,2.44305690363656,0.8361335565726156,0.00244307776690529,1.3689995416201706,-0.8361335565726156,0.00244307776690529
ENSMUSG00000055567,Unc80,0.9665910090698128,1.2118800129384208,2.012892650320685e-05,0.41595645504986817,-1.2118800129384208,2.012892650320685e-05
ENSMUSG00000026005,Rpe,0.13327126228847921,-0.171865932224891,0.7696344787154193,0.14855587680352433,0.171865932224891,0.7696344787154193
ENSMUSG00000026004,Kansl1l,0.03144602818042768,-0.898300858898927,0.09378627004627942,0.05713687569366321,0.898300858898927,0.09378627004627942
ENSMUSG00000026003,Acadl,0.14113276933358615,-1.528825429938721,8.970759167205307e-09,0.406814554938882,1.528825429938721,8.970759167205307e-09
