Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSMUSG00000022247,Brix1,0.19345255047812673,0.2052089573368483,0.5900509054833907,0.1647864560434457,-0.173897377152898,0.8604093045122285,0.16897291579075857,-0.15141632140651584,0.9330997363257197
ENSMUSG00000022248,Rad1,0.10101463226936667,0.1412657183261099,0.7859302386795978,0.08239322802172284,-0.2456331307518127,0.7650147802213515,0.09679031098693937,-0.0017835759389339678,1.0
ENSMUSG00000022246,Rai14,0.05670160962289922,0.6826805033745096,0.09479433956881844,0.047438525224628304,-0.011167877114789171,1.0,0.026248219928661522,-0.9976378976813809,0.07869483186213161
ENSMUSG00000096971,4930556M19Rik,0.0004764841144781447,-0.05428509079169608,1.0,0.0,1.7543668692481873,1.0,0.0,1.0338403337917885,1.0
ENSMUSG00000022244,Amacr,0.08576714060606604,-0.24093973089170984,0.5494880290454103,0.0749029345652026,-0.27443039505924727,0.6988355940583744,0.11811698967897685,0.5025657039646201,0.2593888330295174
ENSMUSG00000060735,Rxfp3,0.007623745831650315,-0.2887503444287205,0.8700398428331375,0.002496764485506753,-0.8894893205265371,0.6308021986118189,0.013124109964330761,1.0338403337917876,0.4735257247083583
ENSMUSG00000047497,Adamts12,0.0009529682289562894,-0.46932259007054,1.0,0.002496764485506753,2.1694043685270303,0.5856783174138693,0.0,0.033840333791788524,1.0
ENSMUSG00000022241,Tars,0.21394136740068695,0.07299557324212147,0.9094606999867543,0.16728322052895245,-0.3578426343378376,0.4696122524442146,0.22639089688470565,0.13876093620036034,0.8818890082648453
ENSMUSG00000115585,Gm41271,0.0,-2.054285090791696,0.5494880290454103,0.002496764485506753,3.7543668692481864,0.3073924483645619,0.0,1.0338403337917885,1.0
ENSMUSG00000022206,Npr3,0.034783340356904564,0.06770543358691405,0.9976347189464625,0.07240617007969584,1.3758552459944573,0.003972012908979951,0.006562054982165381,-2.3307320985040683,0.0003415436556717795
ENSMUSG00000115240,Gm5144,0.0,-3.054285090791697,0.11665909244599347,0.007490293456520259,4.754366869248186,0.01296927889265562,0.0,0.033840333791788524,1.0
ENSMUSG00000022205,Sub1,2.9623017397106253,0.5486544235259565,0.00373726161523901,1.5130392782170923,-0.9028323693462912,0.0016051976100149676,2.362339793579537,-0.20970697735175503,0.657604375371601
ENSMUSG00000115441,Gm34759,0.0004764841144781447,-0.05428509079169608,1.0,0.0,1.7543668692481873,1.0,0.0,1.0338403337917885,1.0
ENSMUSG00000022201,Zfr,1.597651235845219,0.5410379215351813,0.005367371764204528,0.8988352147824311,-0.7522415427571767,0.01233142798191207,1.2287447954104675,-0.2741709807603901,0.5344554844277091
ENSMUSG00000039458,Mtmr12,0.2715959452525425,1.2957069225135418,1.777399527804987e-08,0.12483822427533765,-0.8769885369574202,0.020782934543311597,0.10007133847802206,-1.2904128140418187,1.7751668381252305e-05
ENSMUSG00000022200,Golph3,0.6208588011650226,0.14723813849715195,0.6362655632898306,0.4993528971013506,-0.30021382693429854,0.48315481458299464,0.6004280308681323,-0.0011122650426369507,1.0
ENSMUSG00000022197,Pdzd2,0.20822355802694922,0.6015608960859695,0.018612799438296905,0.1697799850144592,-0.1257933607458095,0.9405884195087175,0.11483596218789417,-0.7994061213978405,0.018942411762392232
ENSMUSG00000022195,6030458C11Rik,0.19107012990573602,0.9102660732040131,0.0002930782564115913,0.09737381493476337,-0.7847919418598437,0.061019413529118924,0.10335236596910474,-0.7507945117657329,0.039585281995462004
ENSMUSG00000022191,Drosha,0.39071697387207865,0.3648584756159283,0.14388810160487156,0.2496764485506753,-0.5916421143182129,0.11159420033357804,0.33794583158151714,-0.1197300548002227,0.9415259377374715
ENSMUSG00000039385,Cdh6,0.12007399684849246,0.033890720594669244,1.0,0.03245793831158779,-1.9220939859584645,3.568255924293728e-05,0.17225394328184124,0.7064783528537975,0.029549817166258915
ENSMUSG00000025370,Cdh9,0.08719659294950048,2.0098452466280188,1.062601079499146e-08,0.022470880369560776,-1.5384148799796584,0.0064098132969665515,0.019686164946496144,-1.8581769853352008,6.526675544742488e-05
ENSMUSG00000084873,C030047K22Rik,0.001429452343434434,-0.05428509079169608,1.0,0.002496764485506753,1.7543668692481864,0.6736987901912082,0.0,-0.288087761095575,1.0
ENSMUSG00000022321,Cdh10,0.17296373355556652,0.13158145451963676,0.7645073866203346,0.08738675699273636,-1.0064454668723868,0.012154348593862175,0.20342370444712682,0.35937968223152916,0.4113096872151774
ENSMUSG00000115122,Gm49685,0.0009529682289562894,0.53067740992946,1.0,0.0,1.1694043685270312,1.0,0.0,0.44887783307063245,1.0
ENSMUSG00000040452,Cdh12,0.046218959104380036,0.7024437581959395,0.198824276412072,0.014980586913040519,-1.3451688043027268,0.11094533647145502,0.036091302401909595,-0.14303742829229105,1.0
ENSMUSG00000047565,Acot10,0.0004764841144781447,-1.054285090791696,0.7645073866203346,0.0,1.1694043685270312,1.0,0.0016405137455413451,2.0338403337917885,0.7435105463147726
ENSMUSG00000040420,Cdh18,0.006194293488215881,0.43114173637854414,0.8152834685447248,0.004993528971013506,0.3393293699693434,1.0,0.0032810274910826903,-0.3811971654870563,0.9200986341664136
ENSMUSG00000097452,Gm2824,0.006194293488215881,1.1681073305447498,0.38208037221092467,0.004993528971013506,0.5319744479117388,1.0,0.0,-1.9661596662082124,0.2693054450825511
ENSMUSG00000115174,Gm35996,0.0009529682289562894,0.53067740992946,1.0,0.0,1.1694043685270312,1.0,0.0,0.44887783307063245,1.0
ENSMUSG00000115355,4930445E18Rik,0.0004764841144781447,-0.05428509079169608,1.0,0.0,1.7543668692481873,1.0,0.0,1.0338403337917885,1.0
ENSMUSG00000045763,Basp1,3.3349123172325346,1.1652248220116297,4.107587675729593e-11,0.9612543269200999,-1.6399069916593787,6.195075285449723e-09,1.8324538537696826,-0.689837399017174,0.004649219238840547
ENSMUSG00000056089,Gm5468,0.001429452343434434,0.9457149092083039,0.7698899054141063,0.0,0.7543668692481873,1.0,0.0,0.033840333791788524,1.0
ENSMUSG00000115729,Gm48957,0.009529682289562894,1.016104237099701,0.31960794287841066,0.002496764485506753,-0.8305956314729688,0.6231774487846917,0.004921541236624036,-0.4255912848455097,0.9455230450923083
ENSMUSG00000022272,Myo10,0.11673860804714545,-0.6274704237364994,0.011727787500685273,0.25217321303618206,1.0736453857216004,0.0003289014134815474,0.13288161338884896,-0.047399514168390056,1.0
ENSMUSG00000022270,Retreg1,0.2911317939461464,-0.7007790938352252,0.0003688991393778204,0.4194564335651345,0.3066233651010337,0.37717832363985415,0.508559261117817,0.7072807901727794,0.0033422712270899453
ENSMUSG00000052253,Zfp622,0.3616514428889118,0.2867518270433702,0.29641970814634727,0.26965056443472935,-0.3707503368354499,0.4033087323345153,0.31333812539839695,-0.1427483979315356,0.9140571484300292
ENSMUSG00000022269,March11,0.06098996665320252,-0.32846005423069125,0.4175102301749633,0.019974115884054025,-1.7050647493891105,0.002858119793876478,0.11319544844235283,1.0650912677762276,0.0019366206739122771
ENSMUSG00000043556,Fbxl7,0.002858904686868868,-1.5688582636214559,0.10809889907658835,0.009987057942027013,1.4913324634143938,0.3054324316326718,0.008202568727706727,1.1593712158756464,0.5537219208194686
ENSMUSG00000115138,Gm36899,0.010006166404041039,0.08321843295823772,1.0,0.009987057942027013,0.3214074619720808,0.8179032688898761,0.008202568727706727,-0.08163688362814803,1.0
ENSMUSG00000022265,Ank,1.1397500018317221,0.2395822531839158,0.3314499653293548,0.9562607979490864,-0.20418584618282395,0.687253764874831,0.9711841373604764,-0.19306322424046984,0.7468611202216295
ENSMUSG00000046034,Otulin,0.14389820257239969,0.05960587573628784,0.9633866869333183,0.16228969155793896,0.24034027533797708,0.6244209394005475,0.12139801717005955,-0.260902931769345,0.7406360724229896
ENSMUSG00000056069,Otulinl,0.1343685202828368,1.0680053390117306,0.00014846265937618405,0.09238028596374986,-0.2738300225824646,0.6906884660104116,0.04429387112961632,-1.4807328390379708,7.709049065001668e-05
ENSMUSG00000022263,Trio,0.6742250219865747,0.48554249720895837,0.030059921716946235,0.30710203171733064,-1.0882876156320973,0.0007322320179553677,0.5955064896315083,-0.04614254233772641,1.0
ENSMUSG00000022262,Dnah5,0.010006166404041039,-0.8427809855979849,0.2601174027548241,0.03245793831158779,1.8068342891423228,0.008978904606767422,0.008202568727706727,-0.5104801824320226,0.8216719390720322
ENSMUSG00000022240,Ctnnd2,0.8381355573670565,0.2615082179235638,0.29247484303192656,0.48187554570280333,-0.7961022573825326,0.010738229628170134,0.8415835514627101,0.1079886490988739,0.8855026114784151
ENSMUSG00000115012,9630009A06Rik,0.0004764841144781447,-2.639247591512853,0.06452149859566937,0.007490293456520259,2.7543668692481864,0.11421347419166439,0.0032810274910826903,1.296874739625581,0.7406360724229896
ENSMUSG00000039168,Dap,0.04288357030303302,-1.054285090791697,0.00045159691289139704,0.08239322802172284,0.6323763448695767,0.21355812594593424,0.09350928349585667,0.9376250185324846,0.015025903968408276
ENSMUSG00000022237,Ankrd33b,0.2463422871852008,3.104542201767285,9.464352698284733e-28,0.052432054195641814,-1.8223751246680004,7.705915057118006e-06,0.011483596218789416,-4.040301128960717,1.0252685721422745e-21
ENSMUSG00000022236,Ropn1l,0.005717809373737736,-1.161200294708209,0.17570500268999004,0.014980586913040519,1.2397936964184293,0.31642795335873725,0.011483596218789416,0.7859128203482024,0.7282365683645157
ENSMUSG00000039100,March6,1.373227217926013,0.5564269813413685,0.004366098603948494,0.6841134690288503,-0.9367611886898966,0.001508040254432197,1.09750369576716,-0.20248092617606261,0.7258706851960172
ENSMUSG00000022235,Cmbl,0.06289590311111509,0.0009973447094928645,1.0,0.05742558316665532,-0.09529885766738122,1.0,0.06562054982165381,0.10599011954762227,1.0
ENSMUSG00000022234,Cct5,1.13260274011455,-0.02981130557769729,0.9921918640300578,0.9987057942027012,-0.217477659712579,0.6528989994321827,1.2599145565757532,0.18084923777222148,0.6879896983087961
ENSMUSG00000039065,Atpsckmt,0.03954818150168601,-0.6619676680129363,0.16517396538173462,0.07739969905070934,0.8963858741206154,0.12704326311750114,0.052496439857323045,0.23274440220586623,0.9082246531914866
ENSMUSG00000096956,Snhg18,0.013818039319866195,-1.3568478608121284,0.003020515335868384,0.05742558316665532,1.9130646152672455,0.00021796146894901967,0.021326678692037488,0.1132748012861926,1.0
ENSMUSG00000022231,Sema5a,0.17105779709765395,-0.6338943570186462,0.004736139653676682,0.10985763736229713,-0.9436045933021551,0.014788863369392127,0.3674750790012613,1.1894100422570297,2.2547861300797712e-07
ENSMUSG00000115317,Gm32618,0.019059364579125788,-0.3971728043147049,0.5510995131720162,0.01747735139854727,-0.12827618011365427,1.0,0.029529247419744213,0.6968053465142168,0.47769379920588634
ENSMUSG00000022261,Sdc2,0.22108862911785912,-0.19882273399018136,0.5188795878344183,0.30460526723182385,0.4704691817986415,0.16334312707021015,0.21982884190254026,-0.08656076226743359,1.0
ENSMUSG00000039007,Cpq,0.0662312919124621,-1.4248479609299358,1.3538526620091182e-09,0.2946182092897969,1.9909731498043364,5.89945827484721e-13,0.10171185222356341,-0.00010699813155001792,1.0
ENSMUSG00000038984,Tspyl5,0.35450418117173965,1.326940187779438,1.1543576867322358e-09,0.10985763736229713,-1.4731688553642204,3.0292901946346576e-05,0.16077034706305182,-0.9606845361420613,0.0009386964348788287
ENSMUSG00000115428,Gm41290,0.0,-2.054285090791696,0.5494880290454103,0.0,1.7543668692481873,1.0,0.0016405137455413451,3.0338403337917885,0.551615747366113
ENSMUSG00000022255,Mtdh,0.5084085501481803,0.078632878813515,0.8613519419204019,0.5143334840143912,0.05124904556565424,0.9793402691401607,0.4593438487515767,-0.14688290824358674,0.8802423201128362
ENSMUSG00000022257,Laptm4b,1.0330175601886176,-0.16129531199944014,0.5494880290454103,1.1160537250215186,0.06536730274117603,0.9181737204859693,1.1811698967897686,0.17454895753452757,0.7123895775809501
ENSMUSG00000022324,Matn2,0.1353214885117931,1.2178899688985654,1.2967485406489095e-05,0.10486410839128363,-0.052988052809416875,1.0,0.026248219928661522,-2.231843650455956,1.1737433768928304e-08
ENSMUSG00000058600,Rpl30,3.549806652862178,-0.27554298066314864,0.19455290049631388,5.20575395228158,0.5359319186168192,0.03708372869249573,3.702639523686816,-0.044498415897373134,1.0
ENSMUSG00000022323,Rida,0.35879253820204293,-0.655735714301422,0.0007909678459574115,0.6616425886592896,0.7598007552988156,0.003941020973472666,0.5019972061356517,0.30299684299615337,0.42155995307991906
ENSMUSG00000022325,Pop1,0.04288357030303302,0.5466189537984807,0.26032186164002746,0.014980586913040519,-1.2711682228589503,0.07788443986117259,0.03773181614745094,0.018889992325815896,1.0
ENSMUSG00000038879,Nipal2,0.03764224504377343,-1.5525359583195222,2.2968894103143197e-08,0.07240617007969584,0.31252931062562794,0.6729996857062428,0.13616264087993166,1.6579734317936214,5.4090314209406566e-08
ENSMUSG00000050963,Kcns2,0.14246875022896527,0.3041688801207796,0.372477867395927,0.06491587662317558,-1.098075942337955,0.010093537754588672,0.14764623709872107,0.19290681975940593,0.8125574481617439
ENSMUSG00000022329,Stk3,0.06432535545454954,-0.3066722524259822,0.46967469294473846,0.0798964635362161,0.2751990325496281,0.7060375995929269,0.07874465978598458,0.2562327551282353,0.7871592061531315
ENSMUSG00000037646,Vps13b,0.19535848693603933,-0.05077060661546007,0.9483897043438716,0.20473468781155374,0.0714145778359363,0.9736638848337019,0.20014267695604412,0.03091100275311609,1.0
ENSMUSG00000014313,Cox6c,9.751723886909708,-0.13854750870381238,0.5770430650842454,10.618739356860221,0.08499034294001984,0.8824157477291535,10.819188151845172,0.12782489443751777,0.8324423409076483
ENSMUSG00000037627,Rgs22,0.0,-3.054285090791697,0.14786911464878652,0.007490293456520259,4.754366869248186,0.026370639560610195,0.0,0.033840333791788524,1.0
ENSMUSG00000048230,Fbxo43,0.0004764841144781447,-0.05428509079169608,1.0,0.0,1.7543668692481873,1.0,0.0,1.0338403337917885,1.0
ENSMUSG00000045996,Polr2k,0.7776220748283321,0.006155487478957278,1.0,0.8813578633838838,0.21214380196307644,0.5393661767669069,0.7037803968372371,-0.1736167241471261,0.8027804135256905
ENSMUSG00000037617,Spag1,0.05003083202020519,-0.1592546503932386,0.8264392075768107,0.047438525224628304,-0.08357637264283913,1.0,0.06069900858502977,0.31598356257328586,0.7531514318536949
ENSMUSG00000115811,Gm41293,0.0,-2.054285090791696,0.5494880290454103,0.0,1.7543668692481873,1.0,0.0016405137455413451,3.0338403337917885,0.551615747366113
ENSMUSG00000022280,Rnf19a,0.19202309813469232,0.22022209948604576,0.5398342566496577,0.21222498126807401,0.2587906868757952,0.5529510245240575,0.13288161338884896,-0.5422983165423627,0.17659586187520288
ENSMUSG00000114981,Gm34093,0.0,-2.054285090791696,0.5494880290454103,0.002496764485506753,3.7543668692481864,0.3073924483645619,0.0,1.0338403337917885,1.0
ENSMUSG00000048307,Ankrd46,1.0849543286667354,0.40577998341708976,0.057698755831076844,0.646662001746249,-0.6979852642498403,0.026063608993712562,0.931811807467484,-0.12278262796556963,0.9296880062596377
ENSMUSG00000013611,Snx31,0.0004764841144781447,-3.9611756864002157,2.6451529078683315e-05,0.0,-1.2456331307518118,0.48315481458299464,0.02296719243757883,4.940730929400306,1.0895073685234907e-07
ENSMUSG00000022283,Pabpc1,0.7290206951515613,0.0201619227884966,1.0,0.8513966895578028,0.26833753839790503,0.4228982677832067,0.6315977920334179,-0.2440673485235365,0.6378852210404908
ENSMUSG00000022285,Ywhaz,6.303408350431376,0.33288902871110393,0.11119773281446399,3.123452371368948,-1.0119132983695316,0.00019089827092414513,6.24379531553036,0.10640557618829094,0.8928098130190544
ENSMUSG00000115750,Gm49282,0.0004764841144781447,-1.054285090791696,0.7645073866203346,0.002496764485506753,2.7543668692481864,0.4696122524442146,0.0,0.44887783307063245,1.0
ENSMUSG00000072618,Gm10384,0.0009529682289562894,-2.2766775121281446,0.07288567340086356,0.009987057942027013,2.7543668692481873,0.06060509919597122,0.0032810274910826903,0.8114479124553391,0.9734656184950302
ENSMUSG00000062397,Zfp706,1.4432703827543003,-0.08257413522312063,0.799164987351707,1.393194582912768,-0.09047221185939436,0.9839326590075904,1.6175465531037665,0.17178243332892396,0.7406360724229896
ENSMUSG00000097259,Gm26766,0.0004764841144781447,-0.05428509079169608,1.0,0.0,1.7543668692481873,1.0,0.0,1.0338403337917885,1.0
ENSMUSG00000089804,Gm16136,0.0,-2.054285090791696,0.5494880290454103,0.002496764485506753,3.7543668692481864,0.3073924483645619,0.0,1.0338403337917885,1.0
ENSMUSG00000051359,Ncald,2.456752094249314,1.2377415183818037,6.582992368522795e-12,0.8164419867607082,-1.410172195020793,9.137872626023515e-07,1.1893724655174753,-0.8833467839916879,0.00023546522420916287
ENSMUSG00000101671,Gm28221,0.0019059364579125787,1.2676430040956657,0.5494880290454103,0.0,0.43243877436082556,1.0,0.0,-0.288087761095575,1.0
ENSMUSG00000022292,Rrm2b,0.16915186063974136,0.02913091739594087,1.0,0.18226380744199297,0.1500390436601,0.8179242859463458,0.15420829208088646,-0.1411378953768101,0.9397603117594242
ENSMUSG00000115249,Gm49085,0.001429452343434434,-0.05428509079169608,1.0,0.002496764485506753,1.7543668692481864,0.6736987901912082,0.0,-0.288087761095575,1.0
ENSMUSG00000037487,Ubr5,0.38214025981147204,-0.0049417554615101,1.0,0.3195858541448644,-0.286973926132712,0.5406429214466582,0.42489306009520844,0.19357078926144822,0.712189435316286
ENSMUSG00000115771,Gm49312,0.002858904686868868,0.1681073305447498,1.0,0.0,-0.41555813219412485,0.8510432506351574,0.0032810274910826903,0.8114479124553391,0.9720607643485062
ENSMUSG00000115680,Gm35167,0.0,-3.054285090791697,0.11665909244599347,0.0,0.7543668692481873,1.0,0.004921541236624036,4.0338403337917885,0.05879491760491603
ENSMUSG00000037465,Klf10,0.29065530983166826,2.6157809783058763,1.8372146774578218e-24,0.06990940559418908,-1.6868601540115193,1.0713553598945826e-05,0.03116976116528556,-2.963903692267844,1.3965019038651242e-17
ENSMUSG00000115456,Gm35248,0.010482650518519182,1.469276865265316,0.12035570403905085,0.002496764485506753,-0.8894893205265371,0.6308021986118189,0.0032810274910826903,-0.9661596662082124,0.5883451842925879
ENSMUSG00000037458,Azin1,0.8900723258451743,0.24961627296772937,0.32073659204835236,0.626687885862195,-0.4814574268938029,0.16910302451753428,0.8284594414983794,-0.0330146409644638,1.0
ENSMUSG00000115546,Gm49077,0.001429452343434434,-1.639247591512853,0.29957328438607855,0.004993528971013506,1.5319744479117388,0.5141226155544725,0.004921541236624036,1.4488778330706324,0.551615747366113
ENSMUSG00000022295,Atp6v1c1,2.127978055259394,0.565986460878718,0.002926891529615193,0.9412802110360459,-1.1195817020121568,8.1893342118787e-05,1.763552276456946,-0.13668045334591694,0.8500028326533581
ENSMUSG00000114994,Gm49097,0.0004764841144781447,-0.05428509079169608,1.0,0.0,1.7543668692481873,1.0,0.0,1.0338403337917885,1.0
ENSMUSG00000022296,Baalc,1.1502326523502413,0.7698944539072663,5.128982190687166e-05,0.44442407842020204,-1.272581521405447,1.5921191874268212e-05,0.8251784140072966,-0.3292862335615906,0.39664542400410213
ENSMUSG00000097875,Gm26704,0.0,-2.639247591512854,0.265353585768226,0.002496764485506753,2.7543668692481864,0.4696122524442146,0.0016405137455413451,2.0338403337917885,0.7435105463147726
ENSMUSG00000022297,Fzd6,0.031447951555557546,-1.511757856390937,4.828529774412094e-07,0.06241911213766883,0.39952415188808965,0.5549590931087536,0.10827390720572878,1.5763675681925466,1.8526285738573882e-06
ENSMUSG00000115508,Gm49786,0.0004764841144781447,-1.054285090791696,0.7645073866203346,0.0,1.1694043685270312,1.0,0.0016405137455413451,2.0338403337917885,0.7435105463147726
ENSMUSG00000054196,Cthrc1,0.12769774268014278,-1.0649717695889442,4.976976960517506e-07,0.06990940559418908,-1.3848316165618617,0.000509670691924633,0.3970043264210055,1.7443337165968027,2.6304729461120176e-15
ENSMUSG00000022299,Slc25a32,0.06670777602694025,0.06289844857864191,0.9980066974911957,0.052432054195641814,-0.30976346817152844,0.6891205424916185,0.07054209105827784,0.1534219495444602,0.9432895795861455
ENSMUSG00000022300,Dcaf13,0.1567632736633096,0.15216578667573,0.7148546834612042,0.12483822427533765,-0.29430697748750223,0.6221777012244608,0.15092726458980377,0.0031435365688712302,1.0
ENSMUSG00000037386,Rims2,0.3826167439259502,-0.11403983331211998,0.7501463868544398,0.1697799850144592,-1.309536182619126,0.00016675892011621112,0.5741798109394708,0.720983229319422,0.0037420227530132076
ENSMUSG00000022303,Dcstamp,0.0023824205723907235,-1.2766775121281446,0.4175102301749633,0.007490293456520259,1.5844418678058743,0.36243141736005435,0.004921541236624036,0.8639153323494764,0.8440201734312004
ENSMUSG00000022304,Dpys,0.007623745831650315,0.2258228284010384,0.9788137343272829,0.002496764485506753,-0.70506474938911,0.6165000069594353,0.008202568727706727,0.44887783307063156,0.9415259377374715
ENSMUSG00000087695,Gm16291,0.0,-2.054285090791696,0.5494880290454103,0.0,1.7543668692481873,1.0,0.0016405137455413451,3.0338403337917885,0.551615747366113
ENSMUSG00000022305,Lrp12,0.25682493770372,0.49896855020212105,0.04901207136082877,0.1273349887608444,-0.9375108353894808,0.011755043993205835,0.21654781441145757,-0.1178915508845555,0.9646831388328333
ENSMUSG00000115230,AU022793,0.001429452343434434,-1.054285090791697,0.6337878912914684,0.002496764485506753,1.1694043685270303,0.8107144958685168,0.0032810274910826903,1.296874739625581,0.7406360724229896
ENSMUSG00000115142,Gm33251,0.0004764841144781447,-0.05428509079169608,1.0,0.0,1.7543668692481873,1.0,0.0,1.0338403337917885,1.0
ENSMUSG00000056332,Gm16294,0.0004764841144781447,-1.054285090791696,0.7645073866203346,0.0,1.1694043685270312,1.0,0.0016405137455413451,2.0338403337917885,0.7435105463147726
ENSMUSG00000022306,Zfpm2,0.09291440232323821,0.6296874157606247,0.058956177972014946,0.04494176073912155,-0.8925233806161712,0.09447291071333318,0.0689015773127365,-0.28136189790726185,0.7435105463147726
ENSMUSG00000022307,Oxr1,1.5590560225724894,0.18748456861634188,0.48326822667870245,0.7040875849129044,-1.1957123929680236,3.8152785270324044e-05,1.806205633841021,0.3441149978561675,0.26358344072656087
ENSMUSG00000042895,Abra,0.001429452343434434,0.9457149092083039,0.7698899054141063,0.0,0.7543668692481873,1.0,0.0,0.033840333791788524,1.0
ENSMUSG00000022309,Angpt1,0.009053198175084749,-2.1586217506064322,2.710093454504858e-06,0.029961173826081038,0.8109503976145547,0.3618874482538924,0.04921541236624036,1.9880366441786625,7.278707021322253e-05
ENSMUSG00000097805,Gm17473,0.0,-2.054285090791696,0.5494880290454103,0.0,1.7543668692481873,1.0,0.0016405137455413451,3.0338403337917885,0.551615747366113
ENSMUSG00000051920,Rspo2,0.04288357030303302,3.8685470486858424,2.9184528433588783e-10,0.002496764485506753,-2.7691950868088258,0.002300306004846969,0.0016405137455413451,-3.4897216222652254,1.5072578873631044e-05
ENSMUSG00000022336,Eif3e,0.5593923503973418,0.15263810458496974,0.621738619726874,0.5093399550433776,-0.09655936834543433,0.9812884333779133,0.49871617864456896,-0.14290097527194423,0.8893687767054814
ENSMUSG00000115635,Gm49271,0.0004764841144781447,-1.054285090791696,0.7645073866203346,0.0,1.1694043685270312,1.0,0.0016405137455413451,2.0338403337917885,0.7435105463147726
ENSMUSG00000022337,Emc2,0.43312406006063353,-0.2552294919525796,0.2972743349489999,0.4968561326158438,0.13026597462007317,0.7728940958961932,0.5298859398098545,0.25864668651470224,0.5326632156128663
ENSMUSG00000054409,Tmem74,0.010959134632997327,0.7233224878718554,0.48401265760809437,0.007490293456520259,-0.0005206329152818157,1.0,0.004921541236624036,-0.7210471683716806,0.7497332939084538
ENSMUSG00000038760,Trhr,0.009529682289562894,1.016104237099701,0.31960794287841066,0.002496764485506753,-0.8305956314729688,0.6231774487846917,0.004921541236624036,-0.4255912848455097,0.9455230450923083
ENSMUSG00000038736,Nudcd1,0.09672627523906337,-0.06836027600341987,0.966518216065123,0.07739969905070934,-0.3489209391638348,0.7748046509455792,0.1164764759334355,0.32724838866910044,0.7261520024663952
ENSMUSG00000022338,Eny2,0.44980100406736856,0.15746008634524244,0.6205570409796584,0.42944349150716155,-0.015576047364291634,1.0,0.3855207302022161,-0.20893008732968577,0.7435105463147726
ENSMUSG00000038725,Pkhd1l1,0.0009529682289562894,-0.46932259007054,1.0,0.002496764485506753,2.1694043685270303,0.5856783174138693,0.0,0.033840333791788524,1.0
ENSMUSG00000022339,Ebag9,0.17534615412795723,0.11563991065061519,0.8059094101319645,0.13232851773185791,-0.3946274743245244,0.4330362528896742,0.180456512009548,0.10715701143470868,0.9565428331428163
ENSMUSG00000022340,Sybu,0.5574864139394293,0.7642008383625931,0.00019265411649449951,0.24218615509415503,-1.087277701744893,0.0006965061921205735,0.3838802164566748,-0.3979817497826198,0.289257602196073
ENSMUSG00000022342,Kcnv1,0.39071697387207865,2.926513602845016,2.98986759616271e-32,0.08239322802172284,-1.8706972899412964,2.891217375976117e-07,0.029529247419744213,-3.4563244123851176,5.5986394894093985e-24
ENSMUSG00000022311,Csmd3,0.05527215727946478,-0.6596538021746898,0.06292509833239913,0.08239322802172284,0.41556495579642894,0.4941173673584784,0.090228256004774,0.6123765653535109,0.2416600014222483
ENSMUSG00000038679,Trps1,0.09291440232323821,-0.33439300998443233,0.3774814108336991,0.10985763736229713,0.16940436852703122,0.8382986877023604,0.12139801717005955,0.3557684286791498,0.551615747366113
ENSMUSG00000022312,Eif3h,0.8462357873131849,0.02841587479715807,1.0,0.7390422877099989,-0.21060111459705047,0.6844741856356482,0.8891584500834091,0.10114432048673447,0.9109502946117252
ENSMUSG00000022313,Utp23,0.08338472003367532,0.2966220710674312,0.48666320098460886,0.054928818681148565,-0.5164870410449054,0.37188798992994904,0.07546363229490188,-0.040927434610184665,1.0
ENSMUSG00000022314,Rad21,0.5865519449225961,-0.09127929827389847,0.7705966528797129,0.6117072989491545,0.036885482157449356,1.0,0.6332383057789592,0.1015759791714087,0.9151514074786004
ENSMUSG00000068522,Aard,0.0223947533804728,-0.4235189004574158,0.5030425979279795,0.02496764485506753,0.12633564663514552,1.0,0.03281027491082691,0.5681767614429756,0.551615747366113
ENSMUSG00000022315,Slc30a8,0.0004764841144781447,-0.05428509079169608,1.0,0.0,1.7543668692481873,1.0,0.0,1.0338403337917885,1.0
ENSMUSG00000038622,Med30,0.187734741104389,0.12021264044043978,0.8059094101319645,0.17227674949996596,-0.08213439846893289,1.0,0.17225394328184124,-0.09622020677258503,1.0
ENSMUSG00000115137,Gm34794,0.0004764841144781447,-0.05428509079169608,1.0,0.0,1.7543668692481873,1.0,0.0,1.0338403337917885,1.0
ENSMUSG00000061731,Ext1,0.21155894682829623,1.6348519782838942,7.374556222872595e-11,0.06491587662317558,-1.4185235906706861,0.0004635530942036488,0.0689015773127365,-1.419478161118898,1.4554777052342373e-05
ENSMUSG00000058656,Samd12,0.12007399684849246,0.6619219432077115,0.02797378489375926,0.06741264110868234,-0.6766829480192875,0.185013538022503,0.08038517353152591,-0.45158649337845436,0.42155995307991906
ENSMUSG00000063727,Tnfrsf11b,0.012388586976431762,1.3786743164844086,0.11959616776102956,0.004993528971013506,-0.5186516251582285,0.6877950995189723,0.0032810274910826903,-1.2391781606146282,0.4196833649350153
ENSMUSG00000024479,Mal2,1.2493413481616953,1.5478294993098187,1.0024524664159876e-16,0.26216027097820904,-2.04372278325035,1.7061132270825483e-11,0.5348074810464786,-1.0266407697343023,2.005857910197656e-05
